,Airport_ID,Name,lat,lon,country,continent,IATA,ICAO,Altitude,cluster_coefficient,degree
4424,5736,Elko Regional Airport,40.82490158081055,-115.79199981689452,United States,North America,EKO,KEKO,5140,0.0,2.0
4425,5737,New Bedford Regional Airport,41.67610168457031,-70.95690155029297,United States,North America,EWB,KEWB,80,1.0,5.0
4426,5738,Fayetteville Regional Grannis Field,34.991199493408196,-78.88030242919922,United States,North America,FAY,KFAY,189,0.8333333333333334,16.0
4427,5739,Wokal Field Glasgow International Airport,48.2125015258789,-106.61499786376952,United States,North America,GGW,KGGW,2296,0.0,2.0
4428,5740,Central Nebraska Regional Airport,40.96749877929688,-98.30960083007812,United States,North America,GRI,KGRI,1847,0.6666666666666666,8.0
4429,5741,Memorial Field,34.47800064086914,-93.09619903564452,United States,North America,HOT,KHOT,540,1.0,4.0
4430,5742,Tri-State/Milton J. Ferguson Field,38.36669922,-82.55799866,United States,North America,HTS,KHTS,828,0.16666666666666666,10.0
4431,5743,Kili Airport,5.644515037536621,169.1195068359375,Marshall Islands,Oceania,KIO,Q51,5,,
4432,5744,Kirksville Regional Airport,40.09349822998047,-92.5448989868164,United States,North America,IRK,KIRK,966,0.0,2.0
4433,5745,Jamestown Regional Airport,46.92969894,-98.67819977,United States,North America,JMS,KJMS,1500,,
4434,5746,Laramie Regional Airport,41.31209945678711,-105.6750030517578,United States,North America,LAR,KLAR,7284,0.0,2.0
4435,5747,Arnold Palmer Regional Airport,40.27590179,-79.40480042,United States,North America,LBE,KLBE,1199,0.6666666666666666,6.0
4436,5748,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,United States,North America,LBF,KLBF,2777,0.0,2.0
4437,5749,Lebanon Municipal Airport,43.626098632799994,-72.30419921880002,United States,North America,LEB,KLEB,603,0.0,4.0
4438,5750,Klamath Falls Airport,42.15610122680664,-121.73300170898438,United States,North America,LMT,KLMT,4095,1.0,4.0
4439,5751,Lancaster Airport,40.12170028686523,-76.29609680175781,United States,North America,LNS,KLNS,403,0.0,2.0
4440,5752,Lewistown Municipal Airport,47.04930114746094,-109.46700286865234,United States,North America,LWT,KLWT,4170,,
4441,5753,Lynchburg Regional Preston Glenn Field,37.326698303222656,-79.20040130615234,United States,North America,LYH,KLYH,938,0.0,4.0
4442,5754,Muskegon County Airport,43.16949844,-86.23819733,United States,North America,MKG,KMKG,629,0.0,2.0
4443,5755,Frank Wiley Field,46.428001403808594,-105.88600158691406,United States,North America,MLS,KMLS,2630,,
4444,5756,Northwest Alabama Regional Airport,34.74530029,-87.61019897,United States,North America,MSL,KMSL,551,0.0,2.0
4445,5757,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,United States,North America,OTH,KOTH,17,1.0,4.0
4446,5758,Owensboro Daviess County Airport,37.74010086,-87.16680145,United States,North America,OWB,KOWB,407,0.0,4.0
4447,5759,Hattiesburg Laurel Regional Airport,31.467100143432614,-89.33709716796875,United States,North America,PIB,KPIB,298,0.0,2.0
4448,5760,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,United States,North America,PIH,KPIH,4452,0.0,2.0
4449,5761,Pierre Regional Airport,44.38270187,-100.2860031,United States,North America,PIR,KPIR,1744,0.0,16.0
4450,5762,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,United States,North America,PLN,KPLN,721,0.0,2.0
4451,5763,Portsmouth International at Pease Airport,43.0778999329,-70.8233032227,United States,North America,PSM,KPSM,100,0.0,2.0
4452,5764,Reading Regional Carl A Spaatz Field,40.378501892089844,-75.96520233154297,United States,North America,RDG,KRDG,344,,
4453,5765,Rhinelander Oneida County Airport,45.63119888305664,-89.46749877929688,United States,North America,RHI,KRHI,1624,1.0,4.0
4454,5766,Rock Springs Sweetwater County Airport,41.59420013,-109.0650024,United States,North America,RKS,KRKS,6764,1.0,6.0
4455,5767,Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,United States,North America,RUT,KRUT,787,0.0,2.0
4456,5768,San Luis County Regional Airport,35.2368011475,-120.64199829100001,United States,North America,SBP,KSBP,212,1.0,8.0
4457,5769,Sheridan County Airport,44.76919937133789,-106.9800033569336,United States,North America,SHR,KSHR,4021,0.0,2.0
4458,5770,Adirondack Regional Airport,44.38529968261719,-74.2061996459961,United States,North America,SLK,KSLK,1663,0.0,2.0
4459,5771,Salina Municipal Airport,38.79100036621094,-97.6521987915039,United States,North America,SLN,KSLN,1288,0.0,2.0
4460,5772,Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,-120.4570007,United States,North America,SMX,KSMX,261,1.0,4.0
4461,5773,Tupelo Regional Airport,34.26810073852539,-88.7698974609375,United States,North America,TUP,KTUP,346,0.0,4.0
4462,5774,Quincy Regional Baldwin Field,39.94269943,-91.19460297,United States,North America,UIN,KUIN,768,0.0,2.0
4463,5775,Victoria Regional Airport,28.85260009765625,-96.9185028076172,United States,North America,VCT,KVCT,115,0.0,2.0
4464,5776,Valdosta Regional Airport,30.78249931335449,-83.27670288085938,United States,North America,VLD,KVLD,203,0.0,6.0
4465,5777,Worland Municipal Airport,43.9656982421875,-107.95099639892578,United States,North America,WRL,KWRL,4227,0.0,6.0
4466,5779,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,United States,North America,YKM,KYKM,1099,0.0,2.0
4467,5780,Ercan International Airport,35.15470123291016,33.49610137939453,Cyprus,Europe,ECN,LCEN,404,0.7857142857142857,28.0
4468,5781,Logroño-Agoncillo Airport,42.4609534888,-2.32223510742,Spain,Europe,RJL,LELO,1161,0.0,2.0
4469,5782,Île d'Yeu Airport,46.71860122680664,-2.3911099433898926,France,Europe,IDY,LFEY,79,,
4470,5783,Angers-Loire Airport,47.56029891967773,-0.3122220039367676,France,Europe,ANE,LFJR,194,,
4471,5786,La Môle Airport,43.20539855957031,6.48199987411499,France,Europe,LTT,LFTZ,59,,
4472,5787,Syros Airport,37.422798156700004,24.950899124099998,Greece,Europe,JSY,LGSO,236,0.0,4.0
4473,5788,Pécs-Pogány Airport,45.990898,18.240996,Hungary,Europe,PEV,LHPP,1000,,
4474,5789,Győr-Pér International Airport,47.624401,17.813601000000002,Hungary,Europe,QGY,LHPR,424,,
4475,5790,Sármellék International Airport,46.686391,17.159084,Hungary,Europe,SOB,LHSM,408,,
4476,5791,Aosta Airport,45.738499,7.36872,Italy,Europe,AOT,LIMW,1791,,
4477,5792,Salerno Costa d'Amalfi Airport,40.620399,14.9113,Italy,Europe,QSR,LIRI,119,,
4478,5793,Corvo Airport,39.67150115966797,-31.11359977722168,Portugal,Europe,CVU,LPCR,0,1.0,4.0
4479,5794,Banja Luka International Airport,44.94139862060547,17.297500610351562,Bosnia and Herzegovina,Europe,BNX,LQBK,400,0.6666666666666666,6.0
4480,5795,Uşak Airport,38.68149948120117,29.47170066833496,Turkey,Asia,USQ,LTBO,2897,,
4481,5796,Kars Airport,40.562198638916016,43.1150016784668,Turkey,Asia,KSY,LTCF,5889,0.6666666666666666,6.0
4482,5797,Şanlıurfa Airport,37.09429931640625,38.84709930419922,Turkey,Asia,SFQ,LTCH,1483,,
4483,5798,Kahramanmaraş Airport,37.5388259888,36.9535217285,Turkey,Asia,KCM,LTCN,1723,0.6666666666666666,6.0
4484,5799,Ağrı Airport,39.654541015625,43.025978088378906,Turkey,Asia,AJI,LTCO,5462,1.0,4.0
4485,5800,Adıyaman Airport,37.7313995361,38.4688987732,Turkey,Asia,ADF,LTCP,2216,1.0,4.0
4486,5801,Süleyman Demirel International Airport,37.8554000854,30.368400573699997,Turkey,Asia,ISE,LTFC,2835,0.0,2.0
4487,5802,Balıkesir Körfez Airport,39.554599761999995,27.013799667399997,Turkey,Asia,EDO,LTFD,50,0.0,2.0
4488,5803,Samsun Çarşamba Airport,41.254501,36.567101,Turkey,Asia,SZF,LTFH,18,,
4489,5806,Žilina Airport,49.231498718299996,18.6135005951,Slovakia,Europe,ILZ,LZZI,1020,,
4490,5807,JAGS McCartney International Airport,21.444499969482425,-71.14230346679688,Turks and Caicos Islands,South America,GDT,MBGT,13,0.3333333333333333,8.0
4491,5808,Middle Caicos Airport,21.82602,-71.8025,Turks and Caicos Islands,South America,MDS,MBMC,9,,
4492,5809,Salt Cay Airport,21.3330001831,-71.1999969482,Turks and Caicos Islands,South America,SLX,MBSY,3,0.0,2.0
4493,5810,Samaná El Catey International Airport,19.267000198399998,-69.7419967651,Dominican Republic,North America,AZS,MDCY,30,0.9,12.0
4494,5811,La Isabela International Airport,18.57250022888184,-69.98560333251953,Dominican Republic,North America,JBQ,MDJB,98,0.0,6.0
4495,5812,Puerto Barrios Airport,15.730899810791016,-88.58380126953125,Guatemala,North America,PBR,MGPB,33,,
4496,5813,Quezaltenango Airport,14.865599632263185,-91.5019989013672,Guatemala,North America,AAZ,MGQZ,7779,,
4497,5814,Utirik Airport,11.222000000000001,169.852005,Marshall Islands,Oceania,UTK,03N,4,,
4498,5831,Ahuas Airport,15.4722,-84.352203,Honduras,North America,AHS,MHAH,249,,
4499,5832,Puerto Lempira Airport,15.2622,-83.78119699999999,Honduras,North America,PEU,MHPL,33,1.0,4.0
4500,5833,Mili Island Airport,6.083330154418945,171.73300170898438,Marshall Islands,Oceania,MIJ,MLIP,4,,
4501,5834,Captain Rogelio Castillo National Airport,20.546,-100.887001,Mexico,North America,CYW,MMCY,5709,,
4502,5835,Ciudad Constitución Airport,25.053800582885998,-111.61499786376999,Mexico,North America,CUA,MMDA,213,,
4503,5836,Guerrero Negro Airport,28.02610015869141,-114.02400207519531,Mexico,North America,GUB,MMGR,59,,
4504,5837,El Lencero Airport,19.4750995636,-96.79750061040001,Mexico,North America,JAL,MMJA,3127,0.0,4.0
4505,5838,Alonso Valderrama Airport,7.987840175628662,-80.40969848632812,Panama,North America,CTD,MPCE,33,,
4506,5839,Enrique Adolfo Jimenez Airport,9.356639862060547,-79.86740112304688,Panama,North America,ONX,MPEJ,25,,
4507,5840,Jaqué Airport,7.51777982711792,-78.1572036743164,Panama,North America,JQE,MPJE,29,,
4508,5841,Captain Ramon Xatruch Airport,8.406669616699219,-78.1417007446289,Panama,North America,PLP,MPLP,30,,
4509,5842,Aerotortuguero Airport,10.42,-83.6095,Costa Rica,North America,TTQ,MRAO,92,0.0,2.0
4510,5843,Barra del Colorado Airport,10.768699645996094,-83.58560180664062,Costa Rica,North America,BCL,MRBC,3,,
4511,5844,Cabo Velas Airport,10.355699539185,-85.852897644043,Costa Rica,North America,TNO,MRCV,33,1.0,8.0
4512,5845,Islita Airport,9.856109619140623,-85.37079620361328,Costa Rica,North America,PBP,MRIA,7,,
4513,5847,Puerto Jimenez Airport,8.533329963684082,-83.30000305175781,Costa Rica,North America,PJM,MRPJ,7,1.0,8.0
4514,5848,Tobias Bolanos International Airport,9.957050323486328,-84.13980102539062,Costa Rica,North America,SYQ,MRPV,3287,0.0,2.0
4515,5849,Playa Samara Airport,10.25,-85.41699981689453,Costa Rica,North America,\N,MRSR,10,,
4516,5850,Jérémie Airport,18.66309928894043,-74.17030334472656,Haiti,North America,JEE,MTJE,147,,
4517,5851,Port-de-Paix Airport,19.9335994720459,-72.84860229492188,Haiti,North America,PAX,MTPX,9,,
4518,5852,Cayo Coco Airport,22.5132007599,-78.51100158690001,Cuba,North America,\N,MUOC,6,,
4519,5853,Alberto Delgado Airport,21.788299560546875,-79.99720001220703,Cuba,North America,TND,MUTD,125,,
4520,5856,Congo Town Airport,24.158700943000003,-77.5897979736,Bahamas,North America,COX,MYAK,15,,
4521,5857,Arthur's Town Airport,24.6294002533,-75.6737976074,Bahamas,North America,ATC,MYCA,18,0.0,4.0
4522,5858,New Bight Airport,24.31529998779297,-75.45230102539062,Bahamas,North America,CAT,MYCB,5,,
4523,5859,Colonel Hill Airport,22.7455997467,-74.18240356449999,Bahamas,North America,CRI,MYCI,5,1.0,4.0
4524,5860,Nassau Paradise Island Airport,25.08300018310547,-77.30000305175781,Bahamas,North America,PID,MYPI,0,,
4525,5861,Enua Airport,-19.96780014038086,-158.11900329589844,Cook Islands,Oceania,AIU,NCAT,36,1.0,3.0
4526,5862,Mangaia Island Airport,-21.89598655700684,-157.9066619873047,Cook Islands,Oceania,MGS,NCMG,45,0.0,2.0
4527,5863,Manihiki Island Airport,-10.376700401306152,-161.0019989013672,Cook Islands,Oceania,MHX,NCMH,0,,
4528,5864,Mauke Airport,-20.13610076904297,-157.34500122070312,Cook Islands,Oceania,MUK,NCMK,26,0.0,2.0
4529,5865,Mitiaro Island Airport,-19.842500686645508,-157.7030029296875,Cook Islands,Oceania,MOI,NCMR,25,0.0,2.0
4530,5866,Tongareva Airport,-9.01436996459961,-158.03240966796875,Cook Islands,Oceania,PYE,NCPY,8,,
4531,5867,Cicia Airport,-17.7432994843,-179.34199523900003,Fiji,Oceania,ICI,NFCI,13,0.0,2.0
4532,5868,Malolo Lailai Island Airport,-17.7779006958,177.19700622599998,Fiji,Oceania,PTF,NFFO,10,,
4533,5869,Vunisea Airport,-19.0580997467,178.15699768099998,Fiji,Oceania,KDV,NFKD,6,1.0,4.0
4534,5870,Mana Island Airport,-17.6730995178,177.09800720200002,Fiji,Oceania,MNF,NFMA,0,,
4535,5871,Moala Airport,-18.5666999817,179.951004028,Fiji,Oceania,MFJ,NFMO,13,,
4536,5872,Ngau Airport,-18.115600585899998,179.339996338,Fiji,Oceania,NGI,NFNG,50,,
4537,5873,Lakeba Island Airport,-18.1991996765,-178.817001343,Fiji,Oceania,LKB,NFNK,280,0.0,2.0
4538,5874,Labasa Airport,-16.466699600219727,179.33999633789062,Fiji,Oceania,LBS,NFNL,44,1.0,4.0
4539,5875,Matei Airport,-16.6905994415,-179.87699890099998,Fiji,Oceania,TVU,NFNM,60,1.0,6.0
4540,5876,Koro Island Airport,-17.3458003998,179.42199707,Fiji,Oceania,KXF,NFNO,358,,
4541,5877,Rotuma Airport,-12.482500076293945,177.0709991455078,Fiji,Oceania,RTA,NFNR,22,0.0,2.0
4542,5878,Savusavu Airport,-16.8027992249,179.34100341799999,Fiji,Oceania,SVU,NFNS,17,1.0,6.0
4543,5879,Kaufana Airport,-21.3782997131,-174.95799255400001,Tonga,Oceania,EUA,NFTE,325,,
4544,5880,Lifuka Island Airport,-19.777000427246094,-174.34100341796875,Tonga,Oceania,HPA,NFTL,31,,
4545,5881,Mata'aho Airport,-15.5707998276,-175.632995605,Tonga,Oceania,NFO,NFTO,160,,
4546,5882,Kuini Lavenia Airport,-15.977337651900001,-173.791029453,Tonga,Oceania,NTT,NFTP,30,,
4547,5883,Vanua Balavu Airport,-17.268999099731445,-178.9759979248047,Fiji,Oceania,VBV,NFVB,76,0.0,2.0
4548,5884,Niue International Airport,-19.079030990600586,-169.92559814453125,Niue,,IUE,NIUE,209,,
4549,5885,Pointe Vele Airport,-14.3114004135,-178.065994263,Wallis and Futuna,,FUT,NLWF,20,0.0,2.0
4550,5887,Maota Airport,-13.742300033569336,-172.25799560546875,Samoa,Oceania,MXS,NSMA,0,,
4551,5888,Apataki Airport,-15.573599815368652,-146.4149932861328,French Polynesia,Oceania,APK,NTGD,8,,
4552,5889,Ahe Airport,-14.428099632263185,-146.2570037841797,French Polynesia,Oceania,AHE,NTHE,11,0.6666666666666666,5.0
4553,5890,Hiva Oa-Atuona Airport,-9.76879024506,-139.011001587,French Polynesia,Oceania,AUQ,NTMN,1481,0.6666666666666666,8.0
4554,5891,Ua Pou Airport,-9.351670265197754,-140.0780029296875,French Polynesia,Oceania,UAP,NTMP,16,1.0,6.0
4555,5892,Ua Huka Airport,-8.93610954284668,-139.552001953125,French Polynesia,Oceania,UAH,NTMU,160,1.0,6.0
4556,5893,Mota Lava Airport,-13.666000366199999,167.712005615,Vanuatu,Oceania,MTV,NVSA,63,0.6666666666666666,6.0
4557,5894,Sola Airport,-13.851699829100001,167.537002563,Vanuatu,Oceania,SLH,NVSC,7,0.3333333333333333,6.0
4558,5895,Torres Airstrip,-13.328000068699998,166.638000488,Vanuatu,Oceania,TOH,NVSD,75,0.6666666666666666,6.0
4559,5896,Siwo Airport,-17.0902996063,168.343002319,Vanuatu,Oceania,EAE,NVSE,7,0.0,2.0
4560,5897,Craig Cove Airport,-16.264999389648438,167.9239959716797,Vanuatu,Oceania,CCV,NVSF,69,0.5,7.0
4561,5898,Longana Airport,-15.3066997528,167.966995239,Vanuatu,Oceania,LOD,NVSG,167,1.0,4.0
4562,5899,Sara Airport,-15.4708003998,168.15199279799998,Vanuatu,Oceania,SSR,NVSH,493,0.0,2.0
4563,5900,Tavie Airport,-16.438999176,168.257003784,Vanuatu,Oceania,PBJ,NVSI,160,1.0,4.0
4564,5901,Lamap Airport,-16.45400047302246,167.822998046875,Vanuatu,Oceania,LPM,NVSL,7,1.0,4.0
4565,5902,Lamen Bay Airport,-16.584199905400002,168.15899658200001,Vanuatu,Oceania,LNB,NVSM,7,1.0,4.0
4566,5903,Maewo-Naone Airport,-15.0,168.082992554,Vanuatu,Oceania,MWF,NVSN,509,0.0,2.0
4567,5904,Lonorore Airport,-15.8655996323,168.17199707,Vanuatu,Oceania,LNE,NVSO,43,0.6666666666666666,6.0
4568,5905,Norsup Airport,-16.079700469970707,167.4010009765625,Vanuatu,Oceania,NUS,NVSP,23,0.4,10.0
4569,5906,Gaua Island Airport,-14.218099594099998,167.587005615,Vanuatu,Oceania,ZGU,NVSQ,100,0.3333333333333333,6.0
4570,5907,Redcliffe Airport,-15.4720001221,167.835006714,Vanuatu,Oceania,RCL,NVSR,36,,
4571,5908,Santo Pekoa International Airport,-15.505000114399998,167.220001221,Vanuatu,Oceania,SON,NVSS,184,0.08888888888888889,22.0
4572,5909,Tongoa Airport,-16.8910999298,168.55099487299998,Vanuatu,Oceania,TGH,NVST,443,0.0,2.0
4573,5910,Uléi Airport,-16.3297,168.3011,Vanuatu,Oceania,ULB,NVSU,170,0.6666666666666666,5.0
4574,5911,Valesdir Airport,-16.796100616500002,168.177001953,Vanuatu,Oceania,VLS,NVSV,10,0.0,2.0
4575,5912,Southwest Bay Airport,-16.4864,167.4472,Vanuatu,Oceania,SWJ,NVSX,68,1.0,4.0
4576,5913,North West Santo Airport,-14.881699562099998,166.557998657,Vanuatu,Oceania,OLZ,NVSZ,50,,
4577,5914,Aneityum Airport,-20.2492008209,169.770996094,Vanuatu,Oceania,AUY,NVVA,7,0.0,2.0
4578,5915,Aniwa Airport,-19.2346,169.6009,Vanuatu,Oceania,AWD,NVVB,69,1.0,4.0
4579,5916,Dillon's Bay Airport,-18.769399642899998,169.00100708,Vanuatu,Oceania,DLY,NVVD,630,1.0,4.0
4580,5917,Futuna Airport,-19.516399383499998,170.23199462899998,Vanuatu,Oceania,FTA,NVVF,95,1.0,4.0
4581,5918,Ipota Airport,-18.856389,169.283333,Vanuatu,Oceania,IPA,NVVI,23,0.6666666666666666,6.0
4582,5919,Tiga Airport,-21.096099853515625,167.8040008544922,New Caledonia,Oceania,TGJ,NWWA,128,1.0,4.0
4583,5920,Île Art - Waala Airport,-19.720600128173828,163.66099548339844,New Caledonia,Oceania,BMY,NWWC,306,1.0,3.0
4584,5921,Île des Pins Airport,-22.58889961242676,167.45599365234375,New Caledonia,Oceania,ILP,NWWE,315,0.0,2.0
4585,5922,Fayzabad Airport,37.121101,70.518097,Afghanistan,Asia,FBD,OAFZ,3872,,
4586,5924,Dawadmi Domestic Airport,24.5,44.400001525878906,Saudi Arabia,Asia,DWD,OEDW,3429,1.0,4.0
4587,5925,Al-Jawf Domestic Airport,29.78510093688965,40.099998474121094,Saudi Arabia,Asia,AJF,OESK,2261,1.0,4.0
4588,5926,Wadi Al Dawasir Airport,20.504299163800003,45.1996002197,Saudi Arabia,Asia,EWD,OEWD,2062,,
4589,5927,Khoram Abad Airport,33.43539810180664,48.28290176391602,Iran,Asia,KHD,OICK,3782,0.0,2.0
4590,5928,Bam Airport,29.08419990539551,58.45000076293945,Iran,Asia,BXR,OIKM,3231,0.0,2.0
4591,5929,Rafsanjan Airport,30.29770088195801,56.05110168457031,Iran,Asia,RJN,OIKR,5298,,
4592,5930,Bojnord Airport,37.49300003051758,57.30820083618164,Iran,Asia,BJB,OIMN,3499,0.0,2.0
4593,5931,Sabzevar National Airport,36.16809844970703,57.59519958496094,Iran,Asia,AFZ,OIMS,3010,0.0,2.0
4594,5932,Noshahr Airport,36.66329956054688,51.464698791503906,Iran,Asia,NSH,OINN,-61,1.0,4.0
4595,5933,Dasht-e Naz Airport,36.635799408000004,53.1935997009,Iran,Asia,SRY,OINZ,35,1.0,12.0
4596,5934,Lar Airport,27.6746997833,54.3833007812,Iran,Asia,LRR,OISL,2641,0.6,10.0
4597,5935,Ardabil Airport,38.3256988525,48.4244003296,Iran,Asia,ADU,OITL,4315,1.0,6.0
4598,5936,Urmia Airport,37.6680984497,45.068698883100005,Iran,Asia,OMH,OITR,4343,1.0,6.0
4599,5937,Al Ain International Airport,24.261699676513672,55.60919952392578,United Arab Emirates,Asia,AAN,OMAL,869,0.0,4.0
4600,5938,Bannu Airport,32.972900390625,70.52790069580078,Pakistan,Asia,BNP,OPBN,1325,,
4601,5939,Bahawalpur Airport,29.348100662231445,71.71800231933594,Pakistan,Asia,BHV,OPBW,392,1.0,11.0
4602,5940,Chitral Airport,35.88660049438477,71.80059814453125,Pakistan,Asia,CJL,OPCH,4920,1.0,4.0
4603,5941,Dalbandin Airport,28.8782997131,64.3998031616,Pakistan,Asia,DBA,OPDB,2800,1.0,2.0
4604,5942,Dera Ghazi Khan Airport,29.961000442504886,70.48590087890625,Pakistan,Asia,DEA,OPDG,492,1.0,5.0
4605,5943,Dera Ismael Khan Airport,31.90940093994141,70.89659881591797,Pakistan,Asia,DSK,OPDI,594,0.0,4.0
4606,5944,Jiwani Airport,25.067800521900004,61.805400848400005,Pakistan,Asia,JIW,OPJI,186,,
4607,5945,Hyderabad Airport,25.3180999756,68.3660964966,Pakistan,Asia,HDD,OPKD,130,,
4608,5946,Khuzdar Airport,27.790599823,66.64730072020001,Pakistan,Asia,KDD,OPKH,4012,,
4609,5947,Ormara Airport,25.274700164799995,64.58599853519999,Pakistan,Asia,ORW,OPOR,10,,
4610,5948,Parachinar Airport,33.902099609400004,70.07160186770001,Pakistan,Asia,PAJ,OPPC,5800,,
4611,5949,Skardu Airport,35.33549880981445,75.53600311279297,Pakistan,Asia,KDU,OPSD,7316,0.0,2.0
4612,5950,Sehwan Sharif Airport,26.473100662231445,67.71720123291016,Pakistan,Asia,SYW,OPSN,121,,
4613,5951,Turbat International Airport,25.98640060424805,63.03020095825195,Pakistan,Asia,TUK,OPTU,498,0.5333333333333333,11.0
4614,5952,Sulaymaniyah International Airport,35.5617485046,45.316738128699996,Iraq,Asia,ISU,ORSU,2494,0.8095238095238095,18.0
4615,5953,Kamishly Airport,37.020599365234375,41.19139862060547,Syria,Asia,KAC,OSKL,1480,,
4616,5954,Sayun International Airport,15.9660997391,48.78829956049999,Yemen,Asia,GXF,OYSY,2097,1.0,10.0
4617,5959,Adak Airport,51.87799835205078,-176.64599609375,United States,North America,ADK,PADK,18,0.0,2.0
4618,5960,Gustavus Airport,58.42530060000001,-135.7070007,United States,North America,GST,PAGS,35,1.0,6.0
4619,5961,Skagway Airport,59.46009826660156,-135.31599426269528,United States,North America,SGY,PAGY,44,1.0,7.0
4620,5962,Holy Cross Airport,62.18830108642578,-159.77499389648438,United States,North America,HCR,PAHC,70,0.0,6.0
4621,5963,Haines Airport,59.24380111694336,-135.52400207519528,United States,North America,HNS,PAHN,15,1.0,7.0
4622,5964,Kalskag Airport,61.53630065917969,-160.34100341796875,United States,North America,KLG,PALG,55,0.6666666666666666,8.0
4623,5965,McGrath Airport,62.95289993,-155.60600280000003,United States,North America,MCG,PAMC,341,0.3333333333333333,10.0
4624,5966,Mountain Village Airport,62.09540176391602,-163.6820068359375,United States,North America,MOU,PAMO,337,0.0,2.0
4625,5967,Aniak Airport,61.58160018920898,-159.54299926757812,United States,North America,ANI,PANI,88,0.13333333333333333,22.0
4626,5968,Chevak Airport,61.5409,-165.6005,United States,North America,VAK,PAVA,75,1.0,4.0
4627,5969,Wrangell Airport,56.48429871,-132.36999509999998,United States,North America,WRG,PAWG,49,0.0,4.0
4628,5989,Kalaupapa Airport,21.21100044,-156.973999,United States,North America,LUP,PHLU,24,,
4629,5990,Eniwetok Airport,11.340700149536133,162.3280029296875,Marshall Islands,Oceania,ENT,PKMA,13,,
4630,5991,Matsu Nangan Airport,26.159799575805664,119.95800018310548,Taiwan,Asia,LZN,RCFG,232,,
4631,5991,Matsu Nangan Airport,26.159799575805664,119.95800018310548,Taiwan,Asia,LZN,RCFG,232,,
4632,5992,Hengchun Airport,22.041099548339844,120.7300033569336,Taiwan,Asia,HCN,RCKW,46,,
4633,5992,Hengchun Airport,22.041099548339844,120.7300033569336,Taiwan,Asia,HCN,RCKW,46,,
4634,5993,Matsu Beigan Airport,26.224199295043945,120.00299835205078,Taiwan,Asia,MFK,RCMT,41,,
4635,5993,Matsu Beigan Airport,26.224199295043945,120.00299835205078,Taiwan,Asia,MFK,RCMT,41,,
4636,5994,Kushiro Airport,43.0410003662,144.192993164,Japan,Asia,KUH,RJCK,327,1.0,10.0
4637,5995,Okadama Airport,43.1161003112793,141.3800048828125,Japan,Asia,OKD,RJCO,25,,
4638,5996,Saga Airport,33.149700164799995,130.302001953,Japan,Asia,HSG,RJFS,6,0.6666666666666666,5.0
4639,5997,Nagoya Airport,35.255001068115234,136.92399597167972,Japan,Asia,NKM,RJNA,52,0.0,12.0
4640,5998,Iwami Airport,34.676399231,131.789993286,Japan,Asia,IWJ,RJOW,184,0.0,2.0
4641,5999,Fukushima Airport,37.22740173339844,140.43099975585938,Japan,Asia,FKS,RJSF,1221,1.0,8.0
4642,6000,Odate Noshiro Airport,40.1918983459,140.371002197,Japan,Asia,ONJ,RJSR,292,0.0,2.0
4643,6001,Shonai Airport,38.81219863889999,139.787002563,Japan,Asia,SYO,RJSY,86,0.0,2.0
4644,6002,Miyakejima Airport,34.073600769,139.559997559,Japan,Asia,MYE,RJTQ,67,,
4645,6003,Kunsan Air Base,35.90380096435547,126.61599731445312,South Korea,Asia,KUV,RKJK,29,0.0,4.0
4646,6004,Mokpo Heliport,34.7588996887,126.379997253,South Korea,Asia,MPK,RKJM,23,,
4647,6005,Wonju Airport,37.43809890749999,127.959999084,South Korea,Asia,WJU,RKNW,329,0.0,2.0
4648,6006,Yangyang International Airport,38.06129837036133,128.66900634765622,South Korea,Asia,YNY,RKNY,241,0.0,2.0
4649,6007,Sacheon Air Base,35.0885009765625,128.07000732421878,South Korea,Asia,HIN,RKPS,25,1.0,6.0
4650,6008,Cheongju International Airport,36.7165985107,127.499000549,South Korea,Asia,CJJ,RKTU,191,0.8333333333333334,18.0
4651,6009,Subic Bay International Airport,14.794400215148926,120.27100372314452,Philippines,Asia,SFS,RPLB,64,,
4652,6010,Cuyo Airport,10.858099937438963,121.06900024414062,Philippines,Asia,CYU,RPLO,0,,
4653,6011,Rajah Buayan Air Base,6.106440067289999,125.23500061,Philippines,Asia,\N,RPMB,28,,
4654,6012,Camiguin Airport,9.253520011901855,124.70700073242188,Philippines,Asia,CGM,RPMH,53,0.0,2.0
4655,6013,Jolo Airport,6.0536699295043945,121.01100158691406,Philippines,Asia,JOL,RPMJ,118,0.0,2.0
4656,6014,Sanga Sanga Airport,5.046989917755127,119.74299621582031,Philippines,Asia,SGS,RPMN,15,,
4657,6016,Surigao Airport,9.755838325629998,125.480947495,Philippines,Asia,SUG,RPMS,20,1.0,6.0
4658,6017,Tandag Airport,9.072110176086426,126.1709976196289,Philippines,Asia,TDG,RPMW,16,,
4659,6018,Naga Airport,13.58489990234375,123.2699966430664,Philippines,Asia,WNP,RPUN,142,0.0,4.0
